TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2009-13,NTA2010,8133,9,Cambria Heights,533,46.8
2009-13,NTA2010,8134,9,Queens Village,"2,800",54.3
2009-13,NTA2010,8135,9,Briarwood-Jamaica Hills,"4,035",49.1
2009-13,NTA2010,8137,9,Kew Gardens Hills,"3,018",47.8
2009-13,NTA2010,8138,9,Pomonok-Flushing Heights-Hillcrest,"3,070",47.1
2009-13,NTA2010,8141,9,Fresh Meadows-Utopia,"2,380",61.9
2009-13,NTA2010,8142,9,Oakland Gardens,"1,549",50.0
2009-13,NTA2010,8143,9,Bellerose,875,41.4
2009-13,NTA2010,8144,9,Glen Oaks-Floral Park-New Hyde Park,998,50.2
2009-13,NTA2010,8145,9,Douglas Manor-Douglaston-Little Neck,"1,186",50.8
2009-13,NTA2010,8146,9,Bayside-Bayside Hills,"2,761",49.7
2009-13,NTA2010,8147,9,Ft. Totten-Bay Terrace-Clearview,"1,375",45.1
2009-13,NTA2010,8148,9,Auburndale,"1,253",54.9
2009-13,NTA2010,8149,9,Whitestone,"1,780",50.9
2009-13,NTA2010,8150,9,Elmhurst-Maspeth,"2,644",55.0
2009-13,NTA2010,8151,9,Murray Hill,"5,435",55.3
2009-13,NTA2010,8152,9,East Flushing,"2,281",50.1
2009-13,NTA2010,8153,9,Woodhaven,"4,634",53.2
2009-13,NTA2010,8154,9,Richmond Hill,"4,923",54.6
2009-13,NTA2010,8155,9,South Ozone Park,"5,041",62.6
2009-13,NTA2010,8156,9,Ozone Park,"1,505",51.1
2009-13,NTA2010,8157,9,Lindenwood-Howard Beach,"1,382",47.3
2009-13,NTA2010,8160,9,Kew Gardens,"3,097",47.3
2009-13,NTA2010,8161,9,Jamaica,"7,302",63.8
2009-13,NTA2010,8162,9,Queensboro Hill,"1,526",57.6
2009-13,NTA2010,8163,9,Woodside,"5,770",51.6
2009-13,NTA2010,8166,9,Laurelton,833,54.5
2009-13,NTA2010,8168,9,Queensbridge-Ravenswood-Long Island City,"3,287",48.5
2009-13,NTA2010,8170,9,Astoria,"14,110",49.4
2009-13,NTA2010,8171,9,Old Astoria,"4,881",50.7
2009-13,NTA2010,8172,9,Steinway,"6,272",45.8
2009-13,NTA2010,8176,9,Baisley Park,"2,106",52.6
2009-13,NTA2010,8501,9,Annadale-Huguenot-Prince's Bay-Eltingville,680,33.7
2009-13,NTA2010,8505,9,New Springville-Bloomfield-Travis,"1,959",50.8
2009-13,NTA2010,8507,9,Westerleigh,"1,085",44.6
2009-13,NTA2010,8508,9,Grymes Hill-Clifton-Fox Hills,"2,114",48.6
2009-13,NTA2010,8511,9,Charleston-Richmond Valley-Tottenville,894,53.4
2009-13,NTA2010,8512,9,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"2,107",50.0
2009-13,NTA2010,8514,9,Grasmere-Arrochar-Ft. Wadsworth,858,41.3
2009-13,NTA2010,8522,9,West New Brighton-New Brighton-St. George,"4,031",59.3
2009-13,NTA2010,8524,9,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"1,149",52.5
2009-13,NTA2010,8525,9,Oakwood-Oakwood Beach,"1,128",44.3
2009-13,NTA2010,8528,9,Port Richmond,"1,308",54.5
2009-13,NTA2010,8532,9,Rossville-Woodrow,452,33.9
2009-13,NTA2010,8535,9,New Brighton-Silver Lake,"1,236",50.8
2009-13,NTA2010,8536,9,Old Town-Dongan Hills-South Beach,"1,802",60.6
2009-13,NTA2010,8537,9,Stapleton-Rosebank,"2,604",56.3
2009-13,NTA2010,8545,9,New Dorp-Midland Beach,"1,088",52.8
2009-13,NTA2010,8548,9,Arden Heights,406,37.1
2009-13,NTA2010,8554,9,Great Kills,"1,060",41.4
2009-13,CD,101,6,Financial District (CD1),"21,313",38.5
2009-13,CD,102,6,Greenwich Village and Soho (CD2),"21,313",38.5
2009-13,CD,103,6,Lower East Side and Chinatown (CD3),"30,175",48.8
2009-13,CD,104,6,Clinton and Chelsea (CD4),"25,711",41.7
2009-13,CD,105,6,Midtown (CD5),"25,711",41.7
2009-13,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"22,455",40.8
2009-13,CD,107,6,Upper West Side (CD7),"26,829",40.1
2009-13,CD,108,6,Upper East Side (CD8),"31,387",41.0
2009-13,CD,109,6,Morningside Heights and Hamilton Heights (CD9),"19,691",48.7
2009-13,CD,110,6,Central Harlem (CD10),"21,260",48.1
2009-13,CD,111,6,East Harlem (CD11),"19,881",47.9
2009-13,CD,112,6,Washington Heights and Inwood (CD12),"34,223",52.5
2009-13,CD,201,6,Mott Haven and Melrose (CD1),"25,714",57.2
2009-13,CD,202,6,Hunts Point and Longwood (CD2),"25,714",57.2
2009-13,CD,203,6,Morrisania and Crotona (CD3),"29,292",60.2
2009-13,CD,204,6,Highbridge and Concourse (CD4),"26,221",60.4
2009-13,CD,205,6,Fordham and University Heights (CD5),"26,046",63.0
2009-13,CD,206,6,Belmont and East Tremont (CD6),"29,292",60.2
2009-13,CD,207,6,Kingsbridge Heights and Bedford (CD7),"24,317",61.1
2009-13,CD,208,6,Riverdale and Fieldston (CD8),"13,322",48.0
2009-13,CD,209,6,Parkchester and Soundview (CD9),"26,435",53.1
2009-13,CD,210,6,Throgs Neck and Co-op City (CD10),"11,452",44.7
2009-13,CD,211,6,Morris Park and Bronxdale (CD11),"15,905",50.9
2009-13,CD,212,6,Williamsbridge and Baychester (CD12),"16,429",55.3
2009-13,CD,301,6,Greenpoint and Williamsburg (CD1),"24,111",48.5
2009-13,CD,302,6,Fort Greene and Brooklyn Heights (CD2),"14,937",40.3
2009-13,CD,303,6,Bedford Stuyvesant (CD3),"20,909",54.7
2009-13,CD,304,6,Bushwick (CD4),"21,179",55.9
2009-13,CD,305,6,East New York and Starrett City (CD5),"20,109",51.3
2009-13,CD,306,6,Park Slope and Carroll Gardens (CD6),"12,191",38.6
2009-13,CD,307,6,Sunset Park (CD7),"19,023",55.0
2009-13,CD,308,6,Crown Heights and Prospect Heights (CD8),"20,803",50.4
2009-13,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),"18,500",54.8
2009-13,CD,310,6,Bay Ridge and Dyker Heights (CD10),"15,142",49.8
2009-13,CD,311,6,Bensonhurst (CD11),"20,678",52.1
2009-13,CD,312,6,Borough Park (CD12),"20,185",62.6
2009-13,CD,313,6,Coney Island (CD13),"17,383",55.8
2009-13,CD,314,6,Flatbush and Midwood (CD14),"23,729",55.8
2009-13,CD,315,6,Sheepshead Bay (CD15),"15,076",51.1
2009-13,CD,316,6,Brownsville (CD16),"19,068",55.3
2009-13,CD,317,6,East Flatbush (CD17),"17,287",54.9
2009-13,CD,318,6,Flatlands and Canarsie (CD18),"13,666",48.1
2009-13,CD,401,6,Long Island City and Astoria (CD1),"28,550",48.7
2009-13,CD,402,6,Woodside and Sunnyside (CD2),"18,667",49.6
2009-13,CD,403,6,Jackson Heights (CD3),"21,090",58.0
2009-13,CD,404,6,Elmhurst and Corona (CD4),"19,949",59.1
2009-13,CD,405,6,Ridgewood and Maspeth (CD5),"18,087",49.4
2009-13,CD,406,6,Rego Park and Forest Hills (CD6),"14,452",51.6
2009-13,CD,407,6,Flushing and Whitestone (CD7),"25,477",55.3
2009-13,CD,408,6,Hillcrest and Fresh Meadows (CD8),"14,897",51.1
2009-13,CD,409,6,Kew Gardens and Woodhaven (CD9),"12,654",52.1
2009-13,CD,410,6,South Ozone Park and Howard Beach (CD10),"7,928",57.0
2009-13,CD,411,6,Bayside and Little Neck (CD11),"6,749",50.8
2009-13,CD,412,6,Jamaica and Hollis (CD12),"19,881",55.9
2009-13,CD,413,6,Queens Village (CD13),"8,526",51.3
2009-13,CD,414,6,Rockaway and Broad Channel (CD14),"12,492",51.4
2009-13,CD,501,6,St. George and Stapleton (CD1),"14,485",53.2
2009-13,CD,502,6,South Beach and Willowbrook (CD2),"6,856",52.1
2009-13,CD,503,6,Tottenville and Great Kills (CD3),"4,620",41.1
2009-13,Subboro,1,5,Mott Haven/Hunts Point,"25,714",57.2
2009-13,Subboro,2,5,Morrisania/East Tremont,"29,539",60.2
2009-13,Subboro,3,5,Highbridge/South Concourse,"26,221",60.4
2009-13,Subboro,4,5,University Heights/Fordham,"26,046",63.0
2009-13,Subboro,5,5,Kingsbridge Heights/Mosholu,"24,317",61.1
2009-13,Subboro,6,5,Riverdale/Kingsbridge,"13,322",48.0
2009-13,Subboro,7,5,Soundview/Parkchester,"26,435",53.1
2009-13,Subboro,8,5,Throgs Neck/Co-op City,"11,459",44.6
2009-13,Subboro,9,5,Pelham Parkway,"15,905",50.9
2009-13,Subboro,10,5,Williamsbridge/Baychester,"16,429",55.3
2009-13,Subboro,11,5,Williamsburg/Greenpoint,"24,111",48.5
2009-13,Subboro,12,5,Brooklyn Heights/Fort Greene,"15,011",40.4
2009-13,Subboro,13,5,Bedford Stuyvesant,"20,909",54.7
2009-13,Subboro,14,5,Bushwick,"21,179",55.9
2009-13,Subboro,15,5,East New York/Starret City,"20,109",51.3
2009-13,Subboro,16,5,Park Slope/Carroll Gardens,"12,191",38.6
2009-13,Subboro,17,5,Sunset Park,"19,023",55.0
2009-13,Subboro,18,5,N. Crown Heights/Prospect Heights,"20,803",50.4
2009-13,Subboro,19,5,South Crown Heights,"18,500",54.8
2009-13,Subboro,20,5,Bay Ridge,"15,142",49.8
2009-13,Subboro,21,5,Bensonhurst,"20,678",52.1
2009-13,Subboro,22,5,Borough Park,"20,185",62.6
2009-13,Subboro,23,5,Coney Island,"17,383",55.8
2009-13,Subboro,24,5,Flatbush,"23,729",55.8
2009-13,Subboro,25,5,Sheepshead Bay/Gravesend,"15,076",51.1
2009-13,Subboro,26,5,Brownsville/Ocean Hill,"19,068",55.3
2009-13,Subboro,27,5,East Flatbush,"17,287",54.9
2009-13,Subboro,28,5,Flatlands/Canarsie,"13,666",48.1
2009-13,Subboro,29,5,Greenwich Village/Financial District,"21,313",38.5
2009-13,Subboro,30,5,Lower East Side/Chinatown,"30,175",48.8
2009-13,Subboro,31,5,Chelsea/Clinton/Midtown,"25,711",41.7
2009-13,Subboro,32,5,Stuyvesant Town/Turtle Bay,"22,455",40.8
2009-13,Subboro,33,5,Upper West Side,"26,829",40.1
2009-13,Subboro,34,5,Upper East Side,"31,387",41.0
2009-13,Subboro,35,5,Morningside Heights/Hamilton Heights,"19,691",48.7
2009-13,Subboro,36,5,Central Harlem,"21,260",48.1
2009-13,Subboro,37,5,East Harlem,"19,881",47.9
2009-13,Subboro,38,5,Washington Heights/Inwood,"34,223",52.5
2009-13,Subboro,39,5,Astoria,"28,550",48.7
2009-13,Subboro,40,5,Sunnyside/Woodside,"18,667",49.6
2009-13,Subboro,41,5,Jackson Heights,"21,090",58.0
2009-13,Subboro,42,5,Elmhurst/Corona,"19,949",59.1
2009-13,Subboro,43,5,Middle Village/Ridgewood,"18,087",49.3
2009-13,Subboro,44,5,Forest Hills/Rego Park,"14,452",51.6
2009-13,Subboro,45,5,Flushing/Whitestone,"25,477",55.3
2009-13,Subboro,46,5,Hillcrest/Fresh Meadows,"14,901",51.1
2009-13,Subboro,47,5,Kew Gardens/Woodhaven,"12,664",52.1
2009-13,Subboro,48,5,Howard Beach/South Ozone Park,"7,928",57.0
2009-13,Subboro,49,5,Bayside/Little Neck,"6,749",50.8
2009-13,Subboro,50,5,Jamaica,"19,881",55.9
2009-13,Subboro,51,5,Bellerose/Rosedale,"8,526",51.3
2009-13,Subboro,52,5,Rockaways,"12,492",51.4
2009-13,Subboro,53,5,North Shore,"14,485",53.2
2009-13,Subboro,54,5,Mid Island,"6,856",52.2
2009-13,Subboro,55,5,South Shore,"4,620",41.1
2009-13,UHF42,101,4,Kingsbridge - Riverdale,"10,636",45.6
2009-13,UHF42,102,4,Northeast Bronx,"19,734",50.5
2009-13,UHF42,103,4,Fordham - Bronx Pk,"45,399",59.6
2009-13,UHF42,104,4,Pelham - Throgs Neck,"38,869",50.6
2009-13,UHF42,105,4,Crotona - Tremont,"40,137",63.6
2009-13,UHF42,106,4,High Bridge - Morrisania,"37,871",57.3
2009-13,UHF42,107,4,Hunts Point - Mott Haven,"24,317",58.8
2009-13,UHF42,201,4,Greenpoint,"20,607",47.7
2009-13,UHF42,202,4,Downtown - Heights - Slope,"26,979",40.0
2009-13,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"51,935",52.3
2009-13,UHF42,204,4,East New York,"23,941",53.1
2009-13,UHF42,205,4,Sunset Park,"16,978",57.4
2009-13,UHF42,206,4,Borough Park,"42,892",58.3
2009-13,UHF42,207,4,East Flatbush - Flatbush,"42,122",54.2
2009-13,UHF42,208,4,Canarsie - Flatlands,"16,132",48.6
2009-13,UHF42,209,4,Bensonhurst - Bay Ridge,"23,050",50.0
2009-13,UHF42,210,4,Coney Island - Sheepshead Bay,"34,908",53.3
2009-13,UHF42,211,4,Williamsburg - Bushwick,"34,506",55.2
2009-13,UHF42,301,4,Washington Heights,"42,829",52.7
2009-13,UHF42,302,4,Central Harlem - Morningside Heights,"27,060",46.6
2009-13,UHF42,303,4,East Harlem,"18,648",48.7
2009-13,UHF42,304,4,Upper West Side,"30,833",41.3
2009-13,UHF42,305,4,Upper East Side,"31,589",41.0
2009-13,UHF42,306,4,Chelsea - Clinton,"25,514",41.2
2009-13,UHF42,307,4,Gramercy Park - Murray Hill,"19,485",40.7
2009-13,UHF42,308,4,Greenwich Village - SoHo,"12,795",40.0
2009-13,UHF42,309,4,Union Square - Lower East Side,"34,778",46.7
2009-13,UHF42,310,4,Lower Manhattan,"7,818",39.4
2009-13,UHF42,401,4,Long Island City - Astoria,"34,218",47.9
2009-13,UHF42,402,4,West Queens,"57,201",56.5
2009-13,UHF42,403,4,Flushing - Clearview,"26,375",55.3
2009-13,UHF42,404,4,Bayside - Little Neck,"5,179",49.7
2009-13,UHF42,405,4,Ridgewood - Forest Hills,"29,376",50.2
2009-13,UHF42,406,4,Fresh Meadows,"8,745",50.8
2009-13,UHF42,407,4,Southwest Queens,"20,592",53.9
2009-13,UHF42,408,4,Jamaica,"25,950",54.9
2009-13,UHF42,409,4,Southeast Queens,"11,742",50.2
2009-13,UHF42,410,4,Rockaways,"12,492",51.4
2009-13,UHF42,501,4,Port Richmond,"5,076",55.3
2009-13,UHF42,502,4,Stapleton - St. George,"10,574",52.9
2009-13,UHF42,503,4,Willowbrook,"4,087",49.2
2009-13,UHF42,504,4,South Beach - Tottenville,"6,224",44.0
2009-13,Borough,1,1,Bronx,"215,387",56.3
2009-13,Borough,2,1,Brooklyn,"334,050",51.9
2009-13,Borough,3,1,Manhattan,"252,925",44.5
2009-13,Borough,4,1,Queens,"229,413",52.8
2009-13,Borough,5,1,Staten Island,"25,961",50.3
2009-13,Citywide,1,0,New York City,"1,057,736",50.8
2008-12,NTA2010,501,9,Claremont-Bathgate,"5,236",56.2
2008-12,NTA2010,503,9,Eastchester-Edenwald-Baychester,"3,706",49.8
2008-12,NTA2010,505,9,Bedford Park-Fordham North,"10,846",62.7
2008-12,NTA2010,506,9,Belmont,"5,575",70.3
2008-12,NTA2010,507,9,Bronxdale,"6,228",52.6
2008-12,NTA2010,508,9,West Farms-Bronx River,"5,841",59.2
2008-12,NTA2010,509,9,Soundview-Castle Hill-Clason Point-Harding Park,"6,013",44.2
2008-12,NTA2010,510,9,Pelham Bay-Country Club-City Island,"3,051",46.2
2008-12,NTA2010,513,9,Co-op City,"3,970",42.6
2008-12,NTA2010,514,9,East Concourse-Concourse Village,"11,184",58.8
2008-12,NTA2010,517,9,East Tremont,"8,453",64.0
2008-12,NTA2010,522,9,North Riverdale-Fieldston-Riverdale,"2,067",38.4
2008-12,NTA2010,526,9,Highbridge,"7,061",58.3
2008-12,NTA2010,527,9,Hunts Point,"5,364",63.8
2008-12,NTA2010,528,9,Van Cortlandt Village,"7,745",52.3
2008-12,NTA2010,529,9,Spuyten Duyvil-Kingsbridge,"3,471",42.7
2008-12,NTA2010,530,9,Kingsbridge Heights,"5,695",62.9
2008-12,NTA2010,531,9,Allerton-Pelham Gardens,"1,801",46.0
2008-12,NTA2010,533,9,Longwood,"4,855",63.3
2008-12,NTA2010,534,9,Melrose South-Mott Haven North,"6,306",53.9
2008-12,NTA2010,535,9,Morrisania-Melrose,"6,482",57.2
2008-12,NTA2010,536,9,University Heights-Morris Heights,"9,678",57.8
2008-12,NTA2010,537,9,Van Nest-Morris Park-Westchester Square,"3,909",58.3
2008-12,NTA2010,539,9,Mott Haven-Port Morris,"9,021",54.1
2008-12,NTA2010,540,9,Fordham South,"5,356",66.1
2008-12,NTA2010,541,9,Mount Hope,"10,024",62.5
2008-12,NTA2010,543,9,Norwood,"7,512",56.4
2008-12,NTA2010,544,9,Williamsbridge-Olinville,"8,148",58.2
2008-12,NTA2010,546,9,Parkchester,"4,637",47.2
2008-12,NTA2010,549,9,Pelham Parkway,"3,980",47.3
2008-12,NTA2010,552,9,Schuylerville-Throgs Neck-Edgewater Park,"3,762",45.3
2008-12,NTA2010,555,9,Soundview-Bruckner,"5,338",55.7
2008-12,NTA2010,559,9,Westchester-Unionport,"3,805",57.9
2008-12,NTA2010,562,9,Woodlawn-Wakefield,"4,433",55.4
2008-12,NTA2010,563,9,West Concourse,"7,375",59.4
2008-12,NTA2010,575,9,Crotona Park East,"3,809",62.0
2008-12,NTA2010,4709,9,Brooklyn Heights-Cobble Hill,"2,043",32.0
2008-12,NTA2010,4717,9,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"5,969",48.2
2008-12,NTA2010,4719,9,Brighton Beach,"5,743",59.1
2008-12,NTA2010,4721,9,Seagate-Coney Island,"4,730",50.5
2008-12,NTA2010,4723,9,West Brighton,"2,684",53.9
2008-12,NTA2010,4725,9,Homecrest,"4,997",54.6
2008-12,NTA2010,4726,9,Gravesend,"3,629",51.4
2008-12,NTA2010,4727,9,Bath Beach,"3,144",50.3
2008-12,NTA2010,4728,9,Bensonhurst West,"10,414",54.3
2008-12,NTA2010,4729,9,Bensonhurst East,"7,286",52.6
2008-12,NTA2010,4730,9,Dyker Heights,"4,052",51.3
2008-12,NTA2010,4731,9,Bay Ridge,"10,934",48.4
2008-12,NTA2010,4732,9,Sunset Park West,"7,116",54.5
2008-12,NTA2010,4733,9,Carroll Gardens-Columbia Street-Red Hook,"5,167",39.9
2008-12,NTA2010,4734,9,Sunset Park East,"9,718",59.4
2008-12,NTA2010,4735,9,Stuyvesant Heights,"9,728",51.9
2008-12,NTA2010,4737,9,Park Slope-Gowanus,"7,338",38.6
2008-12,NTA2010,4738,9,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"4,460",39.1
2008-12,NTA2010,4740,9,Windsor Terrace,"1,878",36.0
2008-12,NTA2010,4741,9,Kensington-Ocean Parkway,"5,110",59.4
2008-12,NTA2010,4742,9,Flatbush,"16,964",54.9
2008-12,NTA2010,4743,9,Midwood,"6,657",55.5
2008-12,NTA2010,4744,9,Madison,"4,116",50.0
2008-12,NTA2010,4745,9,Georgetown-Marine Park-Bergen Beach-Mill Basin,"2,044",47.7
2008-12,NTA2010,4746,9,Ocean Parkway South,"2,150",58.0
2008-12,NTA2010,4750,9,Canarsie,"6,840",48.5
2008-12,NTA2010,4758,9,Flatlands,"4,604",48.9
2008-12,NTA2010,4760,9,Prospect Lefferts Gardens-Wingate,"12,337",56.7
2008-12,NTA2010,4761,9,Crown Heights North,"17,905",51.5
2008-12,NTA2010,4763,9,Crown Heights South,"6,870",55.1
2008-12,NTA2010,4764,9,Prospect Heights,"2,552",40.4
2008-12,NTA2010,4768,9,Fort Greene,"3,918",43.4
2008-12,NTA2010,4769,9,Clinton Hill,"4,403",44.4
2008-12,NTA2010,4772,9,Williamsburg,"4,613",64.5
2008-12,NTA2010,4773,9,North Side-South Side,"8,288",50.8
2008-12,NTA2010,4775,9,Bedford,"10,488",53.9
2008-12,NTA2010,4776,9,Greenpoint,"5,273",43.0
2008-12,NTA2010,4777,9,Bushwick North,"9,790",57.8
2008-12,NTA2010,4778,9,Bushwick South,"11,145",55.5
2008-12,NTA2010,4779,9,Ocean Hill,"5,324",58.5
2008-12,NTA2010,4781,9,Brownsville,"9,018",52.6
2008-12,NTA2010,4782,9,East New York,"12,260",52.1
2008-12,NTA2010,4783,9,Cypress Hills-City Line,"5,388",58.1
2008-12,NTA2010,4785,9,East New York (Pennsylvania Ave),"4,347",56.7
2008-12,NTA2010,4788,9,Borough Park,"12,441",63.3
2008-12,NTA2010,4790,9,East Williamsburg,"5,752",46.0
2008-12,NTA2010,4791,9,East Flatbush-Farragut,"5,062",50.9
2008-12,NTA2010,4793,9,Starrett City,"2,956",47.2
2008-12,NTA2010,4795,9,Erasmus,"4,465",55.7
2008-12,NTA2010,4796,9,Rugby-Remsen Village,"7,661",54.5
2008-12,NTA2010,6101,9,Marble Hill-Inwood,"8,152",48.8
2008-12,NTA2010,6103,9,Central Harlem North-Polo Grounds,"13,703",47.0
2008-12,NTA2010,6104,9,Hamilton Heights,"8,550",52.5
2008-12,NTA2010,6106,9,Manhattanville,"4,463",56.6
2008-12,NTA2010,6109,9,Morningside Heights,"7,352",44.5
2008-12,NTA2010,6111,9,Central Harlem South,"7,142",46.3
2008-12,NTA2010,6112,9,Upper West Side,"19,395",40.4
2008-12,NTA2010,6113,9,Hudson Yards-Chelsea-Flatiron-Union Square,"10,618",38.4
2008-12,NTA2010,6114,9,Lincoln Square,"7,291",36.5
2008-12,NTA2010,6115,9,Clinton,"9,672",45.2
2008-12,NTA2010,6117,9,Midtown-Midtown South,"4,750",38.4
2008-12,NTA2010,6119,9,Turtle Bay-East Midtown,"6,957",40.6
2008-12,NTA2010,6120,9,Murray Hill-Kips Bay,"8,107",43.5
2008-12,NTA2010,6121,9,Gramercy,"3,698",37.8
2008-12,NTA2010,6122,9,East Village,"9,388",48.5
2008-12,NTA2010,6123,9,West Village,"9,828",38.5
2008-12,NTA2010,6124,9,SoHo-TriBeCa-Civic Center-Little Italy,"5,700",41.4
2008-12,NTA2010,6125,9,Battery Park City-Lower Manhattan,"5,807",38.2
2008-12,NTA2010,6127,9,Chinatown,"8,912",53.2
2008-12,NTA2010,6128,9,Lower East Side,"11,812",46.0
2008-12,NTA2010,6131,9,Lenox Hill-Roosevelt Island,"12,304",38.0
2008-12,NTA2010,6132,9,Yorkville,"13,850",43.1
2008-12,NTA2010,6133,9,East Harlem South,"9,812",46.1
2008-12,NTA2010,6134,9,East Harlem North,"9,797",47.2
2008-12,NTA2010,6135,9,Washington Heights North,"11,305",50.6
2008-12,NTA2010,6136,9,Washington Heights South,"14,521",53.7
2008-12,NTA2010,6140,9,Upper East Side-Carnegie Hill,"4,156",34.4
2008-12,NTA2010,6150,9,Stuyvesant Town-Cooper Village,"3,999",38.3
2008-12,NTA2010,8101,9,South Jamaica,"3,730",57.9
2008-12,NTA2010,8102,9,Springfield Gardens North,"2,713",39.5
2008-12,NTA2010,8103,9,Springfield Gardens South-Brookville,935,52.7
2008-12,NTA2010,8105,9,Rosedale,"1,236",50.5
2008-12,NTA2010,8106,9,Jamaica Estates-Holliswood,"1,957",48.1
2008-12,NTA2010,8107,9,Hollis,"1,510",56.6
2008-12,NTA2010,8108,9,St. Albans,"2,064",52.9
2008-12,NTA2010,8110,9,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"1,957",48.1
2008-12,NTA2010,8112,9,Hammels-Arverne-Edgemere,"4,024",48.6
2008-12,NTA2010,8115,9,Far Rockaway-Bayswater,"6,302",52.7
2008-12,NTA2010,8117,9,Forest Hills,"9,639",47.5
2008-12,NTA2010,8118,9,Rego Park,"4,087",56.1
2008-12,NTA2010,8119,9,Glendale,"3,003",49.0
2008-12,NTA2010,8120,9,Ridgewood,"9,256",49.3
2008-12,NTA2010,8121,9,Middle Village,"2,617",42.7
2008-12,NTA2010,8122,9,Flushing,"10,996",59.4
2008-12,NTA2010,8123,9,College Point,"2,188",53.1
2008-12,NTA2010,8125,9,Corona,"7,438",58.7
2008-12,NTA2010,8126,9,North Corona,"5,285",56.2
2008-12,NTA2010,8127,9,East Elmhurst,"1,941",56.6
2008-12,NTA2010,8128,9,Jackson Heights,"13,074",57.3
2008-12,NTA2010,8129,9,Elmhurst,"12,030",57.7
2008-12,NTA2010,8130,9,Maspeth,"2,548",49.3
2008-12,NTA2010,8131,9,Hunters Point-Sunnyside-West Maspeth,"9,972",46.9
2008-12,NTA2010,8133,9,Cambria Heights,494,48.1
2008-12,NTA2010,8134,9,Queens Village,"2,834",53.6
2008-12,NTA2010,8135,9,Briarwood-Jamaica Hills,"4,065",51.3
2008-12,NTA2010,8137,9,Kew Gardens Hills,"2,974",46.3
2008-12,NTA2010,8138,9,Pomonok-Flushing Heights-Hillcrest,"2,976",45.7
2008-12,NTA2010,8141,9,Fresh Meadows-Utopia,"2,242",57.8
2008-12,NTA2010,8142,9,Oakland Gardens,"1,529",49.5
2008-12,NTA2010,8143,9,Bellerose,959,42.5
2008-12,NTA2010,8144,9,Glen Oaks-Floral Park-New Hyde Park,"1,001",47.7
2008-12,NTA2010,8145,9,Douglas Manor-Douglaston-Little Neck,"1,117",53.0
2008-12,NTA2010,8146,9,Bayside-Bayside Hills,"2,584",49.7
2008-12,NTA2010,8147,9,Ft. Totten-Bay Terrace-Clearview,"1,460",45.7
2008-12,NTA2010,8148,9,Auburndale,"1,287",53.6
2008-12,NTA2010,8149,9,Whitestone,"1,774",50.8
2008-12,NTA2010,8150,9,Elmhurst-Maspeth,"2,822",58.3
2008-12,NTA2010,8151,9,Murray Hill,"5,393",54.8
2008-12,NTA2010,8152,9,East Flushing,"2,249",51.0
2008-12,NTA2010,8153,9,Woodhaven,"4,880",55.3
2008-12,NTA2010,8154,9,Richmond Hill,"5,094",56.3
2008-12,NTA2010,8155,9,South Ozone Park,"4,829",59.9
2008-12,NTA2010,8156,9,Ozone Park,"1,484",50.7
2008-12,NTA2010,8157,9,Lindenwood-Howard Beach,"1,467",48.4
2008-12,NTA2010,8160,9,Kew Gardens,"3,000",46.6
2008-12,NTA2010,8161,9,Jamaica,"7,213",64.1
2008-12,NTA2010,8162,9,Queensboro Hill,"1,403",55.4
2008-12,NTA2010,8163,9,Woodside,"5,798",51.0
2008-12,NTA2010,8166,9,Laurelton,754,51.0
2008-12,NTA2010,8168,9,Queensbridge-Ravenswood-Long Island City,"3,145",46.9
2008-12,NTA2010,8170,9,Astoria,"13,538",47.6
2008-12,NTA2010,8171,9,Old Astoria,"4,952",53.4
2008-12,NTA2010,8172,9,Steinway,"6,372",44.9
2008-12,NTA2010,8176,9,Baisley Park,"2,059",51.9
2008-12,NTA2010,8501,9,Annadale-Huguenot-Prince's Bay-Eltingville,627,36.0
2008-12,NTA2010,8505,9,New Springville-Bloomfield-Travis,"1,819",52.2
2008-12,NTA2010,8507,9,Westerleigh,965,40.3
2008-12,NTA2010,8508,9,Grymes Hill-Clifton-Fox Hills,"2,352",51.9
2008-12,NTA2010,8511,9,Charleston-Richmond Valley-Tottenville,839,51.8
2008-12,NTA2010,8512,9,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"2,194",55.1
2008-12,NTA2010,8514,9,Grasmere-Arrochar-Ft. Wadsworth,861,42.4
2008-12,NTA2010,8522,9,West New Brighton-New Brighton-St. George,"4,002",57.3
2008-12,NTA2010,8524,9,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"1,027",46.4
2008-12,NTA2010,8525,9,Oakwood-Oakwood Beach,"1,113",44.2
2008-12,NTA2010,8528,9,Port Richmond,"1,311",54.2
2008-12,NTA2010,8532,9,Rossville-Woodrow,474,38.0
2008-12,NTA2010,8535,9,New Brighton-Silver Lake,"1,155",51.2
2008-12,NTA2010,8536,9,Old Town-Dongan Hills-South Beach,"1,543",52.6
